poi_id,lon,lat,x,y,edge_id
1125488479,13.467195966666667,52.53331813333333,1794.586989426345,7061.921003045514,1125488479#0
1125488496,13.4649965,52.5322704,1642.9286762037664,6948.560043548234,1125488496
1125488651,13.4683933,52.532406699999996,1873.6453511031577,6958.8248638398945,-1125488651#1
1125488652,13.466290566666666,52.5322315,1730.6094596592593,6942.3674415219575,1125488652#1
1125530943,13.46132725,52.529450999999995,1387.3689964709338,6640.278907334432,171867095#0
1125678361,13.468145,52.53282835,1857.7993471380323,7006.079322911799,-1125678361
1133247658,13.47154995,52.53222175,2087.315417143982,6933.715193527751,1133247658#0
1133362008,13.4784868,52.53765455,2570.5617748784716,7528.024701097049,
1133362009,13.478638775,52.53756335,2580.6547070918023,7517.66388485115,
1133362022,13.48116125,52.5371934,2750.8604733640095,7472.913554425351,
1133362023,13.481976099999999,52.5370694,2805.8331630118773,7457.959154597484,
1133364465,13.482541459999998,52.53734469999999,2844.8196015269496,7487.772439752705,
1133993750,13.46142015,52.52943435,1393.6310528496397,6638.2927147569135,1133993750
1135367001,13.466035366666667,52.54949961666667,1754.126235533331,8863.342762788758,
1135448234,13.455957675,52.5413811,1051.532607802481,7974.953152937815,
1135448235,13.456312,52.54151555,1075.8803158308147,7989.3929757913575,
1136169595,13.47877128,52.533478820000006,2580.065080316912,7063.181468854658,-1136169595#2
